merchant_id,merchant_name,mcc,merchant_category,business_type,city,state,onboarding_date,settlement_account,merchant_status,declared_avg_ticket_size,merchant_id_clean,mcc_clean,business_type_clean,merchant_category_clean,onboarding_date_clean,missing_onboarding_date_flag,invalid_onboarding_date_flag,settlement_account_clean,missing_settlement_account_flag,masked_settlement_account_flag,declared_avg_ticket_clean,missing_avg_ticket_flag,negative_avg_ticket_flag,merchant_id_core,merchant_category_conflict_flag,merchant_business_type_conflict_flag,merchant_status_conflict_flag,merchant_conflict_score,merchant_record_count
MCH-9447,Sundaram LLC,5999,Retail Other,individual,Hyderabad,Telangana,30/01/2026,XXXX5917,A,₹974.62,MCH9447,5999,Individual,Other Retail,2026-01-30 00:00:00,0,0,XXXX5917,0,1,974.62,0,0,9447,1,1,0,2,2
MCH-9448,"  Sant, Manda and Khurana  ",,garments,partnership,Jalandhar,Punjab,10-08-2023,XXXX3103,Inactive,Rs. 522,MCH9448,,Partnership,Unknown,2023-10-08 00:00:00,0,0,XXXX3103,0,1,522.0,0,0,9448,0,0,0,0,1
MCH9450,"Bahl, Varughese and Char",04814,Telecom,PARTNERSHIP,pune,Maharashtra,1687451608,RGOX3327381847596,Live,Rs. 260,MCH9450,4814,Partnership,Telecom,2023-06-22 16:33:28,0,0,RGOX3327381847596,0,1,260.0,0,0,9450,0,0,0,0,1
MCH9452,Kapoor-Kara,5999,Other,PRIVATE_LIMITED,kolkata,West Bengal,,TTFV4828934746515,Disabled,,MCH9452,5999,Private Limited,Other Retail,,1,0,TTFV4828934746515,0,0,,1,0,9452,0,0,0,0,1
MCH 9456,"Rajagopalan, Luthra and Singh",,Retail Other,Individual,Dilli,Delhi,22/09/2025 04:16 AM,XXXX4617,A,,MCH9456,,Individual,Unknown,2025-09-22 04:16:00,0,0,XXXX4617,0,1,,1,0,9456,1,1,1,3,2
MCH9457,"Rege, Kalita and Sibal",,Hotel,Partnership,HYDERABAD,Telangana,,,Enabled,"INR 3,319.89",MCH9457,,Partnership,Unknown,,1,0,,1,0,3319.89,0,0,9457,1,1,1,3,3
MCH9458,Raja Ltd,MCC-5311,Retail,partnership,Amritsar,Punjab,2025/12/15,XXXX6323,Enabled,480.87,MCH9458,5311,Partnership,Department Stores,2025-12-15 00:00:00,0,0,XXXX6323,0,1,480.87,0,0,9458,1,1,1,3,2
MCH 9459,BATTA-HANDA,MCC-4131,Transport,PARTNERSHIP,Hyderabad,Telangana,03/06/2025,,Live,11281.97,MCH9459,4131,Partnership,Transportation,2025-06-03 00:00:00,0,0,,1,0,11281.97,0,0,9459,1,0,1,2,2
MCH 9460,"Oza, Balakrishnan and Kapoor",5942,Stationery,INDIVIDUAL,Madras,Tamil Nadu,,XXXX5842,ACTIVE,₹481.26,MCH9460,5942,Individual,Books & Stationery,,1,0,XXXX5842,0,1,481.26,0,0,9460,0,0,0,0,1
MCH9463,Boase and Sons,5942,Books,PRIVATE_LIMITED,ASR,Punjab,1748793890,8867615299,Enabled,Rs. 835,MCH9463,5942,Private Limited,Books & Stationery,2025-06-01 16:04:50,0,0,8867615299,0,0,835.0,0,0,9463,0,0,0,0,1
MCH 9467,"Pall, Lala and Dhar",4131,Transportation,Individual,Madras,Tamil Nadu,2024-09-03 09:23:16,,Live,"₹1,206.07",MCH9467,4131,Individual,Transportation,2024-09-03 09:23:16,0,0,,1,0,1206.07,0,0,9467,0,0,0,0,1
MCH9471,"bajaj, sandal and barad",5912,Pharmacies,Sole Proprietor,Mumbai,Maharashtra,05-23-2025,XXXX5365,ACTIVE,-457.15,MCH9471,5912,Sole Proprietor,Pharmacy & Medical,2025-05-23 00:00:00,0,0,XXXX5365,0,1,-457.15,0,1,9471,1,1,1,3,2
mch9472,Sankaran-Om,5699,Apparel,private_limited,delhi,Delhi,06-03-2023,OYDX9439754020828,INACTIVE,4710.1,MCH9472,5699,Private Limited,Clothing,2023-06-03 00:00:00,0,0,OYDX9439754020828,0,1,4710.1,0,0,9472,0,0,0,0,1
mch9474,"dutta, ramesh and buch",7011,Hospitality,SOLE_PROPRIETOR,Hyderabad,Telangana,13/10/2024,,Blocked,290.21,MCH9474,7011,Sole Proprietor,Hotels & Hospitality,2024-10-13 00:00:00,0,0,,1,0,290.21,0,0,9474,1,0,1,2,2
mch9476,Sama PLC,5812,Restaurants,PRIVATE-LIMITED,HYDERABAD,Telangana,,XXXX6830,Live,INR 165.93,MCH9476,5812,Private Limited,Food & Restaurants,,1,0,XXXX6830,0,1,165.93,0,0,9476,0,0,0,0,1
MCH9478,"desai, borah and dugar",,Other,PRIVATE-LIMITED,Kolkata,West Bengal,,,Blocked,"INR 1,333.54",MCH9478,,Private Limited,Unknown,,1,0,,1,0,1333.54,0,0,9478,0,0,0,0,1
MCH-9481,Kata LLC,4814.0,phone service,partnership,Amritsar,Punjab,25/11/2025,,Enabled,"₹1,054.88",MCH9481,4814,Partnership,Telecom,2025-11-25 00:00:00,0,0,,1,0,1054.88,0,0,9481,1,1,1,3,2
MCH 9482,"Vasa, Chada and Iyengar",5411,Grocery Stores,Partnership,Hyd,Telangana,,XXXX4559,A,INR 600.13,MCH9482,5411,Partnership,Grocery,,1,0,XXXX4559,0,1,600.13,0,0,9482,0,0,0,0,1
MCH9483,"Yohannan, Ghose and Pal",5699,Clothing,PARTNERSHIP,Hyd,Telangana,2023-03-21 23:53:34,,Live,4425.5,MCH9483,5699,Partnership,Clothing,2023-03-21 23:53:34,0,0,,1,0,4425.5,0,0,9483,0,0,0,0,1
MCH9484,"bail, sen and bava",,MEDICAL_STORE,Sole Proprietor,Jalandar,Punjab,30-Nov-2024,,A,"Rs. 1,401",MCH9484,,Sole Proprietor,Unknown,2024-11-30 00:00:00,0,0,,1,0,1401.0,0,0,9484,0,0,0,0,1
mch9489,Badal-Sankaran,4131,Transport,SOLE-PROPRIETOR,chennai,Tamil Nadu,03/02/2026 06:53 PM,,A,"INR 1,437.06",MCH9489,4131,Sole Proprietor,Transportation,2026-02-03 18:53:00,0,0,,1,0,1437.06,0,0,9489,0,0,0,0,1
mch9492,Mitra Gr0up,5912,chemist,PRIVATE_LIMITED,Kolkata,West Bengal,07-13-2024,8155802263,A,"1,049.00",MCH9492,5912,Private Limited,Pharmacy & Medical,2024-07-13 00:00:00,0,0,8155802263,0,0,1049.0,0,0,9492,1,1,1,3,2
MCH9494,"  Wable, Warrior and Parmer  ",,telecom,Individual,pune,Maharashtra,05-27-2024,,A,INR 455.01,MCH9494,,Individual,Unknown,2024-05-27 00:00:00,0,0,,1,0,455.01,0,0,9494,1,0,1,2,3
MCH 9502,VYAS-HAYRE,MCC-5942,Book Store,SOLE_PROPRIETOR,mumbai,Maharashtra,03-25-2023,,A,₹777.19,MCH9502,5942,Sole Proprietor,Books & Stationery,2023-03-25 00:00:00,0,0,,1,0,777.19,0,0,9502,0,0,0,0,1
MCH9503,Kulkarni LLC,4131,transprt,Individual,Hyd,Telangana,22/01/2026 09:02 PM,FRMH0087238544779,Inactive,1312.52,MCH9503,4131,Individual,Transportation,2026-01-22 21:02:00,0,0,FRMH0087238544779,0,0,1312.52,0,0,9503,1,1,1,3,2
mch9506,"SAVANT, BAINS AND BALI",5912,Medical,partnership,Poona,Maharashtra,12/01/2025,XXXX0299,ACTIVE,₹353.01,MCH9506,5912,Partnership,Pharmacy & Medical,2025-01-12 00:00:00,0,0,XXXX0299,0,1,353.01,0,0,9506,0,0,0,0,1
MCH9510,Warri0r-Thakkar,4131,transprt,Sole Proprietor,Bangalore,Karnataka,2024/09/15,,Enabled,"Rs. 1,261",MCH9510,4131,Sole Proprietor,Transportation,2024-09-15 00:00:00,0,0,,1,0,1261.0,0,0,9510,0,0,0,0,1
mch9514,Prakash Gr0up,5912,Pharmacies,PARTNERSHIP,LKO,Uttar Pradesh,2024/10/06,XXXX7878,INACTIVE,2338.36,MCH9514,5912,Partnership,Pharmacy & Medical,2024-10-06 00:00:00,0,0,XXXX7878,0,1,2338.36,0,0,9514,0,0,0,0,1
MCH9516,"SULE, BORRA AND RATTAN",misc,Food,PARTNERSHIP,amritsar,Punjab,2023-01-19 00:01:38,,Enabled,-397.19,MCH9516,,Partnership,Unknown,2023-01-19 00:01:38,0,0,,1,0,-397.19,0,1,9516,0,0,0,0,1
9517,MENON INC,,Hospitality,sole_proprietor,mumbai,Maharashtra,23/09/2023,XXXX3518,A,-1486.34,9517,,Sole Proprietor,Unknown,2023-09-23 00:00:00,0,0,XXXX3518,0,1,-1486.34,0,1,9517,0,0,0,0,1
MCH9519,Shere-Banik,5699,CLOTHS,sole_proprietor,lucknow,Uttar Pradesh,07-04-2025,,A,889.40,MCH9519,5699,Sole Proprietor,Clothing,2025-07-04 00:00:00,0,0,,1,0,889.4,0,0,9519,0,0,0,0,1
MCH9521,"soni, bal and thaman",5699,Clothing,Partnership,Ludhiana,Punjab,04/05/2023 07:18 AM,,Closed,Rs. 155,MCH9521,5699,Partnership,Clothing,2023-05-04 07:18:00,0,0,,1,0,155.0,0,0,9521,0,0,0,0,1
MCH9523,"Tank, Uppal and Malhotra",MCC-5912,Pharmacies,PARTNERSHIP,Pune,Maharashtra,10-25-2025,,Live,"5,060.01",MCH9523,5912,Partnership,Pharmacy & Medical,2025-10-25 00:00:00,0,0,,1,0,5060.01,0,0,9523,0,0,0,0,1
MCH9528,Kibe-Memon,5699,Apparel,SOLE-PROPRIETOR,New Delhi,Delhi,07/12/2025,XXXX9874,ACTIVE,5399.84,MCH9528,5699,Sole Proprietor,Clothing,2025-12-07 00:00:00,0,0,XXXX9874,0,1,5399.84,0,0,9528,0,0,0,0,1
MCH9529,Dubey Inc,4814,Mobile Recharge,PRIVATE-LIMITED,Pune,Maharashtra,26-Apr-2024,XXXX3556,ACTIVE,"Rs. 1,801",MCH9529,4814,Private Limited,Telecom,2024-04-26 00:00:00,0,0,XXXX3556,0,1,1801.0,0,0,9529,0,0,0,0,1
mch9530,B0rah PLC,,FOOD_SERVICES,individual,Hyderabad,Telangana,11-01-2023,,Suspended,999.86,MCH9530,,Individual,Unknown,2023-11-01 00:00:00,0,0,,1,0,999.86,0,0,9530,0,0,0,0,1
MCH 9531,lad ltd,5411,kirana,PRIVATE-LIMITED,ludhiana,Punjab,02-Dec-2025,CDSZ2178272638566,S,545.56,MCH9531,5411,Private Limited,Grocery,2025-12-02 00:00:00,0,0,CDSZ2178272638566,0,0,545.56,0,0,9531,0,0,0,0,1
MCH-9534,DESHMUKH-YADAV,7011,Hospitality,INDIVIDUAL,Hyd,Telangana,13/08/2024,XXXX7810,Active,"₹1,143.60",MCH9534,7011,Individual,Hotels & Hospitality,2024-08-13 00:00:00,0,0,XXXX7810,0,1,1143.6,0,0,9534,0,0,0,0,1
MCH9537,Chakrab0rty PLC,5942,BOOKS_STATIONERY,individual,amritsar,Punjab,1735799074,XXXX8422,ACTIVE,-1188.48,MCH9537,5942,Individual,Books & Stationery,2025-01-02 06:24:34,0,0,XXXX8422,0,1,-1188.48,0,1,9537,1,1,1,3,3
mch9541,"Grover, Bhatia and Tandon",,Food,partnership,Lucknow,Uttar Pradesh,2025-07-02 05:37:38,,Live,"₹2,401.33",MCH9541,,Partnership,Unknown,2025-07-02 05:37:38,0,0,,1,0,2401.33,0,0,9541,0,0,0,0,1
MCH9542,"Singh, Johal and Khalsa",5942,Book Store,INDIVIDUAL,HYDERABAD,Telangana,2025-06-18 21:51:23,XXXX3154,A,"₹2,463.46",MCH9542,5942,Individual,Books & Stationery,2025-06-18 21:51:23,0,0,XXXX3154,0,1,2463.46,0,0,9542,1,0,1,2,2
MCH9543,"G0ur, Raju and Dara",4131,TRAVEL,INDIVIDUAL,amritsar,Punjab,2024/02/10,,A,-458.0,MCH9543,4131,Individual,Transportation,2024-02-10 00:00:00,0,0,,1,0,-458.0,0,1,9543,1,1,1,3,2
9546,"Mohan, Tak and Dhingra",5999,retail other,sole_proprietor,Amritsar,Punjab,2024-11-20 10:50:24,XXXX5350,Active,1645.26,9546,5999,Sole Proprietor,Other Retail,2024-11-20 10:50:24,0,0,XXXX5350,0,1,1645.26,0,0,9546,0,0,1,1,2
MCH9547,Anne-Narasimhan,5311,DEPT_STORE,INDIVIDUAL,delhi,Delhi,11/04/2025,,Active,823.12,MCH9547,5311,Individual,Department Stores,2025-04-11 00:00:00,0,0,,1,0,823.12,0,0,9547,0,0,0,0,1
MCH9548,Raja PLC,UNKNOWN,Transportation,partnership,JPR,Rajasthan,2026-02-22 14:03:23,XXXX5841,ACTIVE,"Rs. 1,649",MCH9548,,Partnership,Unknown,2026-02-22 14:03:23,0,0,XXXX5841,0,1,1649.0,0,0,9548,1,1,1,3,2
MCH9550,Chandra-Sangha,05942,Book Store,Sole Proprietor,Hyd,Telangana,2025/12/18,,ACTIVE,674.90,MCH9550,5942,Sole Proprietor,Books & Stationery,2025-12-18 00:00:00,0,0,,1,0,674.9,0,0,9550,0,0,0,0,1
MCH9551,Chaudhari-Dugar,05942,BOOKS_STATIONERY,INDIVIDUAL,Lucknow,Uttar Pradesh,11/08/2023,XXXX6470,Enabled,"INR 2,156.36",MCH9551,5942,Individual,Books & Stationery,2023-08-11 00:00:00,0,0,XXXX6470,0,1,2156.36,0,0,9551,0,1,1,2,2
mch9554,Kale Ltd,4814,Telecom,partnership,kolkata,West Bengal,07/12/2025,,Hold,Rs. 696,MCH9554,4814,Partnership,Telecom,2025-12-07 00:00:00,0,0,,1,0,696.0,0,0,9554,0,0,0,0,1
MCH9555,"nadig, kumer and nath",5912.0,MEDICAL_STORE,Partnership,lucknow,Uttar Pradesh,01/02/2023,9648467253,ACTIVE,,MCH9555,5912,Partnership,Pharmacy & Medical,2023-02-01 00:00:00,0,0,9648467253,0,0,,1,0,9555,1,0,1,2,2
MCH9556,"Hari, Dave and Ahluwalia",4131,transprt,sole_proprietor,Chennai,Tamil Nadu,06-12-2025,LIFR2342836809377,Enabled,4820.97,MCH9556,4131,Sole Proprietor,Transportation,2025-06-12 00:00:00,0,0,LIFR2342836809377,0,0,4820.97,0,0,9556,0,0,0,0,1
MCH9559,Randhawa-Mody,5699,Fashion,sole_proprietor,ASR,Punjab,08-Jun-2025,XXXX2517,I,₹543.84,MCH9559,5699,Sole Proprietor,Clothing,2025-06-08 00:00:00,0,0,XXXX2517,0,1,543.84,0,0,9559,0,0,0,0,1
MCH9560,Puri-Ahluwalia,5999,Misc Retail,Partnership,ludhiana,Punjab,2025-06-21 05:09:56,XXXX3305,Enabled,1176.68,MCH9560,5999,Partnership,Other Retail,2025-06-21 05:09:56,0,0,XXXX3305,0,1,1176.68,0,0,9560,1,1,1,3,2
MCH9563,Sharaf-Tella,,Hotels,SOLE_PROPRIETOR,Kolkata,West Bengal,09-Feb-2025,,ACTIVE,1375.95,MCH9563,,Sole Proprietor,Unknown,2025-02-09 00:00:00,0,0,,1,0,1375.95,0,0,9563,1,1,1,3,2
MCH9565,"Dhar, Shukla and Chaudhary",5942,Books,individual,Chennai,Tamil Nadu,22/08/2025 01:59 PM,6503799014,ACTIVE,2205.09,MCH9565,5942,Individual,Books & Stationery,2025-08-22 13:59:00,0,0,6503799014,0,0,2205.09,0,0,9565,1,1,1,3,3
MCH9566,  Batra-Kaul  ,5311,Department Stores,PRIVATE_LIMITED,DELHI,Delhi,2025/11/28,LYAO0984012362521,Live,"₹1,260.75",MCH9566,5311,Private Limited,Department Stores,2025-11-28 00:00:00,0,0,LYAO0984012362521,0,0,1260.75,0,0,9566,0,0,0,0,1
MCH9567,"Dar, Gera and Sane",05812,FOOD_SERVICES,private_limited,delhi,Delhi,09-Jan-2026,,ACTIVE,850.48,MCH9567,5812,Private Limited,Food & Restaurants,2026-01-09 00:00:00,0,0,,1,0,850.48,0,0,9567,0,0,0,0,1
MCH 9569,Parekh-Kalita,5311,Retail,Individual,ASR,Punjab,07-Dec-2025,XXXX5054,Live,"₹1,617.31",MCH9569,5311,Individual,Department Stores,2025-12-07 00:00:00,0,0,XXXX5054,0,1,1617.31,0,0,9569,0,0,0,0,1
MCH9571,buch inc,5812,Restaurants,individual,Hyderabad,Telangana,,DKEU4746665718428,Live,1270.83,MCH9571,5812,Individual,Food & Restaurants,,1,0,DKEU4746665718428,0,0,1270.83,0,0,9571,0,0,0,0,1
MCH9580,"murthy, virk and lad",,DEPT_STORE,partnership,ludhiana,Punjab,09-20-2025,,Active,1520.62,MCH9580,,Partnership,Unknown,2025-09-20 00:00:00,0,0,,1,0,1520.62,0,0,9580,0,0,0,0,1
MCH-9582,"Aggarwal, Morar and Vohra",4814,TELECOM,PRIVATE_LIMITED,chennai,Tamil Nadu,02/02/2026,1610482956,Active,"Rs. 2,012",MCH9582,4814,Private Limited,Telecom,2026-02-02 00:00:00,0,0,1610482956,0,0,2012.0,0,0,9582,0,0,0,0,1
MCH9583,Khurana-Johal,5411.0,Grocery,PARTNERSHIP,Delhi,Delhi,2024-04-30 09:32:52,9658176597,Live,"₹5,627.60",MCH9583,5411,Partnership,Grocery,2024-04-30 09:32:52,0,0,9658176597,0,0,5627.6,0,0,9583,1,1,1,3,2
mch9584,"  Bhat, Shukla and Bajaj  ",5311,Department Stores,PRIVATE-LIMITED,Mumbai,Maharashtra,2025-02-04 10:04:43,XXXX2185,Closed,"4,140.74",MCH9584,5311,Private Limited,Department Stores,2025-02-04 10:04:43,0,0,XXXX2185,0,1,4140.74,0,0,9584,1,1,1,3,2
MCH9586,  Ghose PLC  ,7011,Hotels,PRIVATE_LIMITED,Chennai,Tamil Nadu,03-30-2023,,Active,2522.89,MCH9586,7011,Private Limited,Hotels & Hospitality,2023-03-30 00:00:00,0,0,,1,0,2522.89,0,0,9586,0,0,0,0,1
MCH9587,Krishnamurthy-Contractor,4814,Mobile Recharge,sole_proprietor,Calcutta,West Bengal,09-Dec-2024,XXXX7878,Enabled,211.86,MCH9587,4814,Sole Proprietor,Telecom,2024-12-09 00:00:00,0,0,XXXX7878,0,1,211.86,0,0,9587,0,0,0,0,1
MCH9591,BALI GROUP,05999,Miscellaneous,sole_proprietor,ludhiana,Punjab,14-Jan-2026,,A,"₹3,007.14",MCH9591,5999,Sole Proprietor,Other Retail,2026-01-14 00:00:00,0,0,,1,0,3007.14,0,0,9591,0,0,0,0,1
MCH9593,Daya1 Inc,,Transportation,PARTNERSHIP,kolkata,West Bengal,06/05/2024,,A,2414.51,MCH9593,,Partnership,Unknown,2024-05-06 00:00:00,0,0,,1,0,2414.51,0,0,9593,1,1,1,3,3
MCH9594,Ben Group,5311,DEPT_STORE,Sole Proprietor,jaipur,Rajasthan,10-Jan-2023,3846101369,A,4070.31,MCH9594,5311,Sole Proprietor,Department Stores,2023-01-10 00:00:00,0,0,3846101369,0,0,4070.31,0,0,9594,0,0,0,0,1
MCH9595,Kapur Inc,5999,Miscellaneous,PRIVATE_LIMITED,chennai,Tamil Nadu,10-26-2023,FKYL3305691122715,Live,,MCH9595,5999,Private Limited,Other Retail,2023-10-26 00:00:00,0,0,FKYL3305691122715,0,0,,1,0,9595,0,0,0,0,1
MCH9601,Murthy-Sagar,5999,Retail Other,PRIVATE-LIMITED,delhi,Delhi,,4391317650,Live,2574.06,MCH9601,5999,Private Limited,Other Retail,,1,0,4391317650,0,0,2574.06,0,0,9601,1,0,1,2,2
mch9604,Merchant-Johal,5311,Retail,Partnership,Poona,Maharashtra,11-Oct-2024,2871306703,Live,762.2,MCH9604,5311,Partnership,Department Stores,2024-10-11 00:00:00,0,0,2871306703,0,0,762.2,0,0,9604,0,0,0,0,1
MCH9605,Chokshi LLC,5812,Restaurants,sole_proprietor,Bangalore,Karnataka,31/01/2026,,Live,"Rs. 2,523",MCH9605,5812,Sole Proprietor,Food & Restaurants,2026-01-31 00:00:00,0,0,,1,0,2523.0,0,0,9605,0,0,0,0,1
MCH9609,  Bhatti Inc  ,5411,GROCERY_STORE,INDIVIDUAL,Hyderabad,Telangana,29/01/2026,BTIY5631851884644,SUSPENDED,1792.34,MCH9609,5411,Individual,Grocery,2026-01-29 00:00:00,0,0,BTIY5631851884644,0,0,1792.34,0,0,9609,1,1,1,3,4
MCH9613,  Tella Group  ,5912,Pharmacy,partnership,Hyderabad,Telangana,07-29-2024,IJFC0895713811161,A,,MCH9613,5912,Partnership,Pharmacy & Medical,2024-07-29 00:00:00,0,0,IJFC0895713811161,0,0,,1,0,9613,0,0,0,0,1
9617,Ranganathan-Ha1der,05411,Grocery Stores,Private Limited,Chennai,Tamil Nadu,08-12-2024,6857352456,ACTIVE,₹904.23,9617,5411,Private Limited,Grocery,2024-08-12 00:00:00,0,0,6857352456,0,0,904.23,0,0,9617,0,0,0,0,1
mch9620,chad plc,,Retail,INDIVIDUAL,Ludhiana,Punjab,04-16-2025,HEOY8360949899311,ACTIVE,INR 786.55,MCH9620,,Individual,Unknown,2025-04-16 00:00:00,0,0,HEOY8360949899311,0,0,786.55,0,0,9620,1,1,1,3,2
MCH9623,Subramanian LLC,5912.0,Medical,individual,Hyd,Telangana,06-07-2025,XXXX2659,Active,1226.76,MCH9623,5912,Individual,Pharmacy & Medical,2025-06-07 00:00:00,0,0,XXXX2659,0,1,1226.76,0,0,9623,1,1,1,3,2
MCH9624,Brar-Chad,5311,DEPT_STORE,INDIVIDUAL,Amritsar,Punjab,04-Feb-2025,XXXX6058,S,"₹2,595.66",MCH9624,5311,Individual,Department Stores,2025-02-04 00:00:00,0,0,XXXX6058,0,1,2595.66,0,0,9624,0,0,0,0,1
MCH9625,tripathi plc,4814,phone service,PRIVATE_LIMITED,Amritsar,Punjab,1726091298,,Live,,MCH9625,4814,Private Limited,Telecom,2024-09-11 21:48:18,0,0,,1,0,,1,0,9625,0,0,0,0,1
mch9626,Gu1ati-Chhabra,4814,Telecom,partnership,Lucknow,Uttar Pradesh,1740143570,,A,Rs. 880,MCH9626,4814,Partnership,Telecom,2025-02-21 13:12:50,0,0,,1,0,880.0,0,0,9626,0,0,0,0,1
MCH9627,Randhawa Gr0up,7011,Hotel,private_limited,Madras,Tamil Nadu,1693461075,,ACTIVE,-714.24,MCH9627,7011,Private Limited,Hotels & Hospitality,2023-08-31 05:51:15,0,0,,1,0,-714.24,0,1,9627,0,0,0,0,1
MCH9632,KADE-SHERE,5311,Department Stores,Sole Proprietor,New Delhi,Delhi,28/11/2025,,Active,895.55,MCH9632,5311,Sole Proprietor,Department Stores,2025-11-28 00:00:00,0,0,,1,0,895.55,0,0,9632,0,0,0,0,1
MCH 9635,Parekh-Mammen,MCC-5411,Grocery,PRIVATE_LIMITED,Poona,Maharashtra,2025-05-07 07:22:44,,Active,1533.7,MCH9635,5411,Private Limited,Grocery,2025-05-07 07:22:44,0,0,,1,0,1533.7,0,0,9635,1,1,1,3,2
MCH-9636,KIBE-MAGAR,5699,CLOTHS,INDIVIDUAL,Bengaluru,Karnataka,1692610555,SSYN5165458216497,Active,-1341.04,MCH9636,5699,Individual,Clothing,2023-08-21 09:35:55,0,0,SSYN5165458216497,0,0,-1341.04,0,1,9636,0,0,0,0,1
9637,Handa-Basu,5699,Clothing,PARTNERSHIP,Poona,Maharashtra,17/09/2025,,Live,515.71,9637,5699,Partnership,Clothing,2025-09-17 00:00:00,0,0,,1,0,515.71,0,0,9637,0,0,0,0,1
MCH9638,"Dara, Badami and Sen",5699,garments,SOLE-PROPRIETOR,LKO,Uttar Pradesh,22-Jan-2026,,Enabled,3649.35,MCH9638,5699,Sole Proprietor,Clothing,2026-01-22 00:00:00,0,0,,1,0,3649.35,0,0,9638,0,0,0,0,1
MCH-9640,"Jain, Sant and Oak",05699,CLOTHS,individual,Bengaluru,Karnataka,,4751326262,Enabled,-714.89,MCH9640,5699,Individual,Clothing,,1,0,4751326262,0,0,-714.89,0,1,9640,1,1,1,3,3
MCH9641,Andra Ltd,5912,Pharmacies,private_limited,kolkata,West Bengal,2025-10-15 02:13:04,2325222758,Enabled,3323.59,MCH9641,5912,Private Limited,Pharmacy & Medical,2025-10-15 02:13:04,0,0,2325222758,0,0,3323.59,0,0,9641,0,0,0,0,1
9642,Sarin Group,4814,TELECOM,INDIVIDUAL,MUMBAI,Maharashtra,09/10/2025,LEVP3171266345624,A,"₹11,510.93",9642,4814,Individual,Telecom,2025-10-09 00:00:00,0,0,LEVP3171266345624,0,0,11510.93,0,0,9642,0,0,0,0,1
MCH9647,"Bhat, Tank and Aurora",7011,HOTEL_LODGING,INDIVIDUAL,kolkata,West Bengal,18-Aug-2024,8968048918,Live,5590.39,MCH9647,7011,Individual,Hotels & Hospitality,2024-08-18 00:00:00,0,0,8968048918,0,0,5590.39,0,0,9647,0,0,0,0,1
MCH-9649,Sachdeva-Dey,07011,HOTEL_LODGING,sole_proprietor,ASR,Punjab,06/12/2025 07:10 AM,XRSK3388415827357,Active,-493.43,MCH9649,7011,Sole Proprietor,Hotels & Hospitality,2025-12-06 07:10:00,0,0,XRSK3388415827357,0,1,-493.43,0,1,9649,0,0,0,0,1
MCH9651,Thakkar-Dass,5311,Department Stores,private_limited,jalandhar,Punjab,1679976808,,ACTIVE,"Rs. 2,535",MCH9651,5311,Private Limited,Department Stores,2023-03-28 04:13:28,0,0,,1,0,2535.0,0,0,9651,0,0,0,0,1
mch9654,Saini-Bath,MCC-5942,Books,PRIVATE-LIMITED,ludhiana,Punjab,10-11-2024,XXXX5605,A,2570.91,MCH9654,5942,Private Limited,Books & Stationery,2024-10-11 00:00:00,0,0,XXXX5605,0,1,2570.91,0,0,9654,0,0,0,0,1
MCH9659,gokhale-bassi,4814,Mobile Recharge,SOLE_PROPRIETOR,Mumbai,Maharashtra,2023/09/11,AEKL3434312955275,ACTIVE,INR 269.40,MCH9659,4814,Sole Proprietor,Telecom,2023-09-11 00:00:00,0,0,AEKL3434312955275,0,0,269.4,0,0,9659,0,0,0,0,1
MCH9661,Ramanathan Group,7011,Hospitality,Individual,Mumbay,Maharashtra,2023-11-10 08:09:50,,A,735.62,MCH9661,7011,Individual,Hotels & Hospitality,2023-11-10 08:09:50,0,0,,1,0,735.62,0,0,9661,0,0,0,0,1
9662,Basu-Korpal,4814,TELECOM,private_limited,Poona,Maharashtra,1694618918,WZTV1265477628451,Active,"Rs. 1,152",9662,4814,Private Limited,Telecom,2023-09-13 15:28:38,0,0,WZTV1265477628451,0,0,1152.0,0,0,9662,0,0,0,0,1
MCH-9665,Baria and Sons,5699.0,Fashion,SOLE-PROPRIETOR,Chennai,Tamil Nadu,09/08/2023,VFLG7914496362461,S,"₹4,561.80",MCH9665,5699,Sole Proprietor,Clothing,2023-08-09 00:00:00,0,0,VFLG7914496362461,0,0,4561.8,0,0,9665,0,0,0,0,1
mch9672,contractor-sinha,05311,Retail,INDIVIDUAL,Kolkata,West Bengal,26/11/2024,8867559277,Active,1371.8,MCH9672,5311,Individual,Department Stores,2024-11-26 00:00:00,0,0,8867559277,0,0,1371.8,0,0,9672,0,0,0,0,1
mch9675,Mand-Varkey,5912,Medical,Individual,Jalandhar,Punjab,05-Nov-2025,,I,₹843.13,MCH9675,5912,Individual,Pharmacy & Medical,2025-11-05 00:00:00,0,0,,1,0,843.13,0,0,9675,0,0,0,0,1
MCH9679,RAMAN LTD,,HOTEL_LODGING,SOLE-PROPRIETOR,DELHI,Delhi,07-09-2024,PIVF1729636161305,I,310.73,MCH9679,,Sole Proprietor,Unknown,2024-07-09 00:00:00,0,0,PIVF1729636161305,0,0,310.73,0,0,9679,0,0,0,0,1
MCH9681,Bawa PLC,05699,Clothing,PRIVATE-LIMITED,Pune,Maharashtra,2024-01-09 03:45:47,,Live,"1,913.04",MCH9681,5699,Private Limited,Clothing,2024-01-09 03:45:47,0,0,,1,0,1913.04,0,0,9681,0,0,0,0,1
